Student_ID,CGPA,Technical_Skills_Count,Soft_Skills_Count,Projects_Count,Certifications_Count,Internship_Experience,Workshops_Attended,Hackathons_Participated,Eligible
630,6.26,0,4,3,2,0,2,0,0
631,8.57,6,4,4,0,1,0,0,1
632,9.48,6,0,3,4,1,2,2,1
633,7.56,2,3,0,2,0,5,3,0
634,7.66,2,0,1,0,1,3,3,0
635,5.54,0,0,5,3,1,2,1,0
636,7.24,4,3,4,4,1,1,1,1
637,7.66,6,2,5,0,0,3,1,1
638,6.21,5,5,1,3,1,3,0,0
639,6.35,7,0,0,2,0,0,1,0
640,6.89,1,3,2,3,1,0,2,0
641,5.1,2,4,4,4,1,5,1,0
642,6.61,0,0,0,1,0,5,2,0
643,6.06,2,5,5,2,1,2,0,0
644,6.64,6,0,2,3,0,1,0,0
645,5.6,0,2,5,0,1,0,3,0
646,9.45,1,2,0,1,0,2,2,0
647,7.97,3,4,2,1,0,2,3,1
648,8.4,6,2,2,2,1,4,4,1
649,8.95,4,5,1,3,1,4,4,0
650,7.49,7,4,3,4,1,1,2,1
651,5.43,7,0,3,3,1,4,3,0
652,7.69,3,3,0,3,1,1,0,0
653,7.93,0,2,2,2,0,1,0,0
654,8.73,2,4,3,2,1,5,2,0
655,7.16,4,2,0,0,0,3,0,0
656,5.64,6,2,0,4,1,2,3,0
657,6.42,1,1,4,2,0,4,3,0
658,6.82,7,0,1,0,1,0,1,0
659,8.23,6,2,1,1,1,1,1,0
660,7.85,5,3,5,0,1,1,0,1
661,6.78,4,5,2,4,1,2,1,0
662,9.93,7,1,3,0,1,2,1,1
663,8.03,2,4,2,0,1,4,2,0
664,6.19,7,4,3,2,1,4,4,0
665,5.51,7,3,3,4,0,1,0,0
666,5.76,3,3,3,0,1,3,1,0
667,6.23,0,5,5,3,1,5,4,0
668,5.8,3,0,3,0,0,0,2,0
669,5.93,6,3,3,1,1,0,4,0
670,6.43,4,4,4,1,1,1,0,0
671,5.87,5,0,4,0,1,2,1,0
672,9.48,2,3,3,0,0,5,1,0
673,5.4,0,3,5,3,1,1,2,0
674,7.62,2,4,0,0,0,1,4,0
675,7.05,2,0,0,2,0,0,3,0
676,9.91,5,1,1,4,0,5,1,0
677,5.56,4,1,3,3,0,1,3,0
678,6.99,3,5,0,0,1,5,3,0
679,9.85,2,0,1,2,1,1,1,0
680,9.33,6,3,0,0,1,2,3,0
681,9.09,6,3,1,3,1,3,4,0
682,6.29,2,0,2,3,1,0,1,0
683,5.85,2,1,0,1,0,3,3,0
684,8.34,0,5,3,1,1,5,0,0
685,9.65,2,2,3,0,0,2,0,0
686,7.78,6,4,4,4,0,4,0,1
687,7.86,2,0,2,2,1,5,4,0
688,6.4,7,5,2,1,1,5,4,0
689,8.85,7,2,0,1,0,5,3,0
690,5.94,4,4,1,4,1,1,3,0
691,6.62,6,2,5,3,1,3,2,0
692,7.13,2,2,4,0,1,1,3,0
693,7.54,5,4,2,0,1,1,1,1
694,6.21,7,2,2,2,1,0,1,0
695,5.57,5,1,5,4,0,3,4,0
696,8.05,6,5,3,4,1,5,4,1
697,6.44,2,0,5,4,0,4,4,0
698,7.91,5,5,3,3,0,0,4,1
699,5.77,4,1,1,4,1,1,0,0
700,7.41,0,1,0,3,0,3,0,0
701,7.66,5,4,1,0,0,3,3,0
702,5.26,6,4,0,3,1,0,0,0
703,6.68,5,4,4,0,0,4,2,0
704,5.67,3,2,5,2,1,0,0,0
705,5.32,4,2,2,4,1,4,4,0
706,9.95,5,0,1,2,0,0,3,0
707,6.61,0,2,0,4,1,3,1,0
708,9.05,3,0,5,2,1,1,2,1
709,6.27,6,1,4,1,1,4,2,0
710,8.41,6,0,1,1,1,3,1,0
711,8.8,2,0,2,3,1,4,1,0
712,7.98,4,4,4,2,0,4,4,1
713,7.36,7,2,3,4,1,4,0,1
714,7.06,5,3,2,0,0,5,0,1
715,6.74,2,3,3,3,0,0,2,0
716,9.65,4,4,4,3,1,5,0,1
717,9.15,6,5,4,1,0,4,0,1
718,9.83,3,5,3,2,1,5,1,1
719,5.62,5,5,0,2,0,1,1,0
720,8.65,6,1,5,3,1,4,1,1
721,9.69,7,1,4,1,1,0,1,1
722,5.91,0,1,1,0,0,4,0,0
723,5.33,7,0,5,1,1,0,1,0
724,8.71,4,2,1,2,0,3,1,0
725,7.87,6,1,4,0,1,1,3,1
726,9.21,6,3,5,3,0,0,4,1
727,5.7,7,0,3,0,0,2,3,0
728,8.98,0,1,3,3,1,2,0,0
729,6.01,7,1,2,1,1,3,1,0
730,5.82,7,5,3,0,1,4,0,0
731,5.82,2,5,0,4,0,1,2,0
732,9.07,6,2,0,2,0,5,0,0
733,8.33,2,2,1,3,1,3,3,0
734,7.62,3,0,4,0,1,4,3,1
735,6.79,3,3,1,0,1,3,4,0
736,9.39,1,4,4,4,1,4,1,0
737,6.96,1,5,1,1,0,4,3,0
738,9.08,3,3,4,4,0,2,3,1
739,7.2,5,5,4,0,1,3,0,1
740,6.88,7,2,1,2,0,4,2,0
741,7.31,2,2,2,0,0,5,1,0
742,6.51,0,4,0,0,1,1,4,0
743,8.74,6,3,3,0,1,1,4,1
744,7.51,7,3,0,4,1,3,2,0
745,6.16,6,4,3,4,1,0,2,0
746,9.5,3,2,4,3,1,5,4,1
747,6.92,7,0,5,3,1,2,2,0
748,7.72,5,3,1,3,1,5,3,0
749,9.53,7,1,1,0,0,2,3,0
750,8.12,0,3,3,3,1,1,0,0
751,5.58,1,3,1,3,1,2,0,0
752,9.7,0,3,1,1,1,3,0,0
753,8.14,3,2,1,4,1,0,2,0
754,6.67,2,1,0,3,0,5,4,0
755,5.7,7,3,1,4,1,3,1,0
756,8.97,3,0,2,2,0,1,3,1
757,8.1,6,5,3,1,1,2,4,1
758,7.67,6,5,0,2,1,3,4,0
759,9.47,4,1,0,4,1,0,4,0
760,8.94,5,4,4,4,0,5,4,1
761,5.76,5,0,4,2,0,4,2,0
762,6.56,5,4,1,3,1,2,3,0
763,6.24,4,3,0,1,0,2,4,0
764,8.72,4,2,5,4,0,4,1,1
765,5.17,2,3,0,0,1,2,4,0
766,7.85,5,3,1,1,0,3,2,0
767,8.81,3,4,3,2,1,5,2,1
768,9.38,4,3,0,4,0,5,1,0
769,6.71,3,0,4,4,0,1,1,0
770,9.11,1,2,1,2,0,2,0,0
771,5.55,5,4,0,0,1,1,0,0
772,9.23,4,1,5,0,0,1,0,1
773,5.64,4,5,5,4,0,5,3,0
774,6.99,2,3,4,3,0,3,0,0
775,8.99,3,5,2,0,0,5,4,1
776,5.75,2,4,0,0,0,4,0,0
777,6.15,2,5,5,3,1,5,2,0
778,8.61,3,3,1,0,1,2,1,0
779,8.6,1,3,4,3,1,0,2,0
780,8.21,3,4,0,2,0,2,1,0
781,8.47,1,0,4,1,0,3,2,0
782,7.71,2,1,1,1,0,3,4,0
783,6.26,1,3,0,2,1,4,2,0
784,6.73,5,0,5,0,0,1,1,0
785,5.91,1,3,1,1,1,0,3,0
786,9.54,7,3,3,2,1,2,1,1
787,7.92,1,0,0,1,1,0,1,0
788,7.0,7,3,0,0,0,1,1,0
789,7.31,4,1,5,3,0,1,1,1
790,9.74,4,5,4,2,1,0,2,1
791,5.77,6,4,0,1,1,3,0,0
792,7.93,2,5,3,0,0,1,3,0
793,7.53,3,0,4,1,0,5,0,1
794,8.06,1,5,4,0,0,2,2,0
795,5.09,5,2,2,0,0,0,3,0
796,9.36,4,3,0,0,1,1,1,0
797,9.66,3,4,2,0,0,3,2,1
798,7.83,5,1,5,2,1,0,0,1
799,8.48,1,1,3,3,1,3,0,0
800,9.61,3,2,0,2,1,2,3,0
801,8.54,6,5,2,1,1,4,1,1
802,5.76,7,1,2,2,1,0,3,0
803,7.88,7,5,4,2,1,2,3,1
804,8.03,5,4,2,1,0,3,0,1
805,7.12,0,2,2,3,1,3,1,0
806,8.68,5,5,5,2,1,3,4,1
807,9.67,5,0,0,0,1,0,1,0
808,9.63,1,5,0,2,1,2,1,0
809,7.25,7,5,4,1,0,3,0,1
810,5.57,3,2,0,3,1,3,1,0
811,9.92,1,0,3,2,0,4,0,0
812,9.19,1,1,4,2,1,2,3,0
813,5.62,0,4,3,1,0,5,2,0
814,9.6,6,5,0,4,0,2,1,0
815,9.35,5,3,0,4,0,4,4,0
816,7.59,3,2,4,2,1,3,0,1
817,7.96,6,1,2,0,1,1,0,1
818,7.0,2,5,1,2,1,5,4,0
819,5.27,4,4,1,4,0,3,3,0
820,6.68,6,3,0,2,0,1,2,0
821,9.01,1,2,3,0,1,5,2,0
822,5.02,1,4,4,3,0,3,1,0
823,6.67,7,1,2,2,1,2,3,0
824,6.99,1,5,5,1,0,5,3,0
825,7.69,1,5,0,0,0,2,0,0
826,9.6,4,5,3,2,1,1,1,1
827,6.73,2,2,0,4,1,0,4,0
828,6.73,0,5,5,2,1,0,3,0
829,8.69,2,2,1,4,0,3,2,0
830,7.26,4,5,0,1,0,4,3,0
831,6.12,3,0,3,3,1,3,0,0
832,7.26,0,5,1,4,0,1,3,0
833,5.7,0,0,5,2,1,1,4,0
834,5.88,3,2,5,1,0,2,2,0
835,7.49,5,4,0,0,1,3,1,0
836,7.09,1,1,1,2,0,4,1,0
837,9.57,7,3,5,0,0,3,3,1
838,6.81,7,0,4,4,0,3,0,0
839,7.9,4,1,3,1,1,3,1,1
840,8.16,3,5,3,3,1,0,2,1
841,5.07,7,2,4,2,1,4,0,0
842,8.32,2,1,5,1,1,3,0,0
843,5.89,2,1,5,1,0,0,3,0
844,9.81,5,5,3,3,0,3,0,1
845,5.74,3,1,3,4,1,4,4,0
846,7.07,4,2,0,3,0,2,4,0
847,5.43,5,0,2,3,0,0,0,0
848,9.98,5,3,0,3,0,1,3,0
849,7.51,5,4,4,0,0,1,2,1
850,7.98,7,0,4,2,1,0,4,1
851,5.34,7,3,2,3,1,1,1,0
852,8.75,0,2,0,2,1,1,2,0
853,6.05,0,3,0,3,1,1,0,0
854,9.49,1,2,0,4,1,4,0,0
855,6.03,7,3,1,4,1,5,4,0
856,5.95,4,0,5,3,1,1,3,0
857,5.18,2,5,1,1,1,2,3,0
858,7.36,2,5,0,2,1,4,2,0
859,7.82,1,5,1,4,1,0,4,0
860,5.33,2,2,0,0,0,3,1,0
861,8.88,5,1,4,1,1,5,0,1
862,7.27,7,5,0,4,0,0,4,0
863,7.62,1,2,1,1,1,4,1,0
864,7.2,1,2,2,2,0,1,0,0
865,7.0,3,3,4,1,1,3,3,1
866,7.8,0,2,3,0,1,3,2,0
867,5.78,4,3,2,1,0,5,1,0
868,5.91,4,0,2,4,0,3,4,0
869,9.31,0,2,5,0,1,5,3,0
870,9.73,5,1,3,2,1,5,4,1
871,6.87,4,1,4,4,1,4,2,0
872,6.35,2,0,5,2,1,0,2,0
873,8.22,2,5,3,3,1,2,1,0
874,7.04,4,1,4,4,0,3,2,1
875,5.13,6,3,4,1,1,0,2,0
876,5.78,6,2,5,2,0,0,4,0
877,8.58,7,4,4,1,1,2,1,1
878,8.29,3,2,2,0,0,2,2,1
879,5.14,4,2,4,2,1,4,0,0
880,6.11,1,4,5,2,0,2,3,0
881,6.16,5,5,3,0,1,2,2,0
882,8.36,7,1,2,0,0,3,2,1
883,5.1,7,1,4,0,0,0,2,0
884,5.52,1,2,1,0,0,2,3,0
885,9.0,0,1,1,3,0,1,4,0
886,5.89,5,3,4,2,1,4,1,0
887,8.26,5,3,1,3,0,2,1,0
888,6.19,2,4,0,3,1,2,1,0
889,5.5,5,2,5,1,1,2,1,0
890,6.22,3,5,2,2,1,2,1,0
891,8.61,4,3,0,2,1,4,0,0
892,9.28,1,0,2,2,1,3,4,0
893,9.15,2,1,3,2,0,3,4,0
894,6.99,7,5,1,0,0,4,2,0
895,8.34,7,2,1,4,1,2,3,0
896,6.02,6,3,5,1,1,0,1,0
897,6.47,7,4,1,1,0,5,1,0
898,9.48,2,3,4,0,1,2,4,0
899,5.07,3,0,2,3,1,0,4,0
900,5.43,3,3,4,4,0,5,3,0
901,6.04,3,2,1,1,0,1,3,0
902,5.13,3,4,3,3,0,3,3,0
903,5.91,6,4,1,2,1,3,1,0
904,7.92,1,0,5,4,0,0,4,0
905,7.11,3,2,4,4,0,1,0,1
906,9.46,2,0,1,2,0,3,3,0
907,9.09,2,0,0,1,0,1,3,0
908,6.71,6,0,0,4,1,3,4,0
909,6.3,5,3,4,0,0,0,0,0
910,6.9,4,1,0,0,0,3,1,0
911,7.95,2,3,2,0,1,3,1,0
912,6.34,2,2,5,4,0,0,0,0
913,8.12,6,5,2,1,1,4,1,1
914,7.05,1,0,5,3,0,4,1,0
915,7.76,7,0,5,1,0,3,3,1
916,7.18,5,1,4,3,1,4,2,1
917,6.47,2,4,0,4,1,2,4,0
918,9.74,0,0,2,2,1,4,3,0
919,8.82,2,3,0,3,0,1,4,0
920,5.7,7,0,1,3,0,2,2,0
921,9.34,4,2,5,1,0,4,4,1
922,7.44,4,1,0,4,0,2,0,0
923,9.47,5,5,0,1,0,5,3,0
924,9.0,5,4,4,4,1,2,3,1
925,7.13,3,5,1,3,0,4,2,0
926,5.11,1,2,2,2,1,1,0,0
927,6.34,7,3,5,4,1,1,1,0
928,7.71,4,5,5,3,1,2,2,1
929,8.17,0,2,5,2,0,4,4,0
930,6.29,0,5,2,1,0,1,2,0
931,5.7,3,0,5,1,0,5,0,0
932,9.17,1,1,0,4,0,4,3,0
933,9.92,1,0,3,4,1,4,4,0
934,7.63,5,1,3,4,0,3,1,1
935,5.86,2,3,5,1,1,3,1,0
936,6.36,0,2,2,4,1,3,1,0
937,5.09,0,5,0,3,0,5,0,0
938,9.57,6,1,0,0,0,4,3,0
939,5.59,0,2,1,0,0,5,3,0
940,7.88,0,5,4,4,0,0,2,0
941,6.37,6,1,3,3,0,4,0,0
942,7.77,4,0,5,3,1,1,0,1
943,8.26,1,1,0,3,1,1,4,0
944,9.15,2,1,2,2,0,1,1,0
945,6.03,4,4,3,3,0,0,1,0
946,5.05,1,5,4,1,0,2,2,0
947,5.68,3,5,0,1,1,4,1,0
948,9.5,0,3,3,3,0,3,1,0
949,9.37,2,5,0,0,1,1,1,0
950,7.99,1,0,5,2,1,5,3,0
951,8.0,7,0,4,1,1,1,2,1
952,8.33,3,2,1,1,0,2,1,0
953,5.88,0,1,3,1,1,2,0,0
954,9.57,3,1,4,2,1,2,0,1
955,7.09,6,5,1,3,0,4,0,0
956,6.92,3,1,1,2,0,1,4,0
957,7.59,4,0,4,3,1,0,0,1
958,5.23,3,4,2,4,1,0,1,0
959,5.83,4,2,4,1,0,2,0,0
960,8.69,7,1,0,0,1,0,0,0
961,5.41,5,4,2,2,1,4,2,0
962,8.02,4,5,1,2,1,0,4,0
963,6.23,6,3,3,1,0,2,1,0
964,6.95,6,0,1,1,1,0,3,0
965,6.44,3,3,3,0,1,1,1,0
966,6.78,1,0,3,0,1,4,2,0
967,8.6,3,2,4,1,0,4,1,1
968,6.49,3,5,4,3,0,4,1,0
969,7.83,1,3,1,1,1,1,3,0
970,7.38,0,2,4,0,1,5,2,0
971,8.32,2,2,1,1,1,1,2,0
972,9.68,5,2,4,0,1,1,1,1
973,8.66,7,3,4,4,1,3,1,1
974,6.07,0,3,3,3,0,4,4,0
975,5.16,3,3,2,0,0,5,3,0
976,6.31,0,1,4,2,0,2,0,0
977,7.98,2,2,5,2,0,0,0,0
978,5.26,6,5,5,3,1,3,4,0
979,7.48,0,1,5,3,0,0,0,0
980,7.98,2,0,4,2,1,0,2,0
981,6.67,7,3,1,4,0,1,1,0
982,8.85,0,5,3,4,0,3,0,0
983,5.53,7,4,5,0,1,2,1,0
984,5.38,4,0,3,3,1,0,3,0
985,8.64,3,2,2,2,1,0,4,1
986,7.48,2,2,2,3,0,3,1,0
987,8.44,5,5,2,2,1,2,2,1
988,7.17,3,1,4,2,0,2,2,1
989,6.23,4,3,1,0,1,5,3,0
990,9.1,6,5,5,3,1,2,1,1
991,9.0,0,3,0,4,0,0,4,0
992,8.47,3,0,5,3,0,1,4,1
993,6.36,0,5,5,2,0,3,4,0
994,7.95,0,0,1,4,0,2,2,0
995,6.8,3,0,3,2,1,5,2,0
996,5.46,2,4,2,3,1,1,3,0
997,9.59,2,4,0,2,1,2,2,0
998,5.68,3,2,3,1,0,0,0,0
999,9.75,2,2,2,4,1,2,0,0
1000,7.23,1,2,5,0,1,5,4,0
1001,5.93,0,5,0,1,1,0,3,0
1002,7.71,3,3,1,2,1,3,4,0
1003,9.36,5,2,5,3,0,0,4,1
1004,8.66,4,1,3,2,1,2,2,1
1005,9.03,7,0,4,0,0,5,0,1
1006,8.29,6,5,5,3,0,4,3,1
1007,8.46,3,3,0,4,1,5,0,0
1008,9.25,3,4,0,4,0,1,2,0
1009,6.25,0,0,5,2,0,0,2,0
1010,7.45,4,2,5,1,1,0,1,1
1011,6.11,0,4,1,3,0,4,2,0
1012,9.94,5,4,1,1,0,2,2,0
1013,9.72,6,4,3,2,1,1,0,1
1014,5.2,7,5,4,3,0,5,3,0
1015,8.53,7,0,2,4,0,1,0,1
1016,9.63,2,3,5,4,1,5,0,0
1017,5.9,3,0,0,2,1,1,1,0
1018,7.84,0,1,0,3,1,1,0,0
1019,9.58,7,2,3,2,0,3,3,1
1020,5.17,6,5,2,4,0,0,3,0
1021,8.49,5,3,2,0,0,5,1,1
1022,6.49,5,5,5,1,0,3,0,0
1023,9.62,6,3,2,2,1,3,2,1
1024,9.86,7,2,3,0,0,2,2,1
1025,9.72,7,1,0,4,1,0,2,0
1026,7.37,1,4,1,2,0,5,3,0
1027,9.31,3,2,0,4,1,2,2,0
1028,9.22,5,4,1,4,1,3,3,0
1029,6.6,6,2,1,2,1,2,4,0
1030,9.14,2,0,3,0,1,3,1,0
1031,5.19,7,5,5,2,1,4,4,0
1032,7.98,0,1,2,4,0,3,0,0
1033,6.15,0,5,5,3,0,0,2,0
1034,5.6,1,1,3,4,0,2,3,0
1035,5.38,2,2,5,2,1,1,3,0
1036,8.48,5,1,5,0,0,1,3,1
1037,6.7,6,4,1,4,0,0,1,0
1038,8.62,1,1,0,0,1,2,0,0
1039,5.33,5,1,1,0,0,1,1,0
1040,6.58,5,5,3,1,0,2,2,0
1041,7.7,3,1,5,0,0,1,4,1
1042,8.95,4,3,5,4,1,0,1,1
1043,6.59,6,2,0,4,0,1,1,0
1044,8.13,5,0,2,2,0,5,2,1
1045,9.43,0,0,3,2,0,1,4,0
1046,8.08,5,3,5,0,0,1,4,1
1047,6.16,1,5,5,3,1,0,1,0
1048,5.12,6,3,4,4,1,3,3,0
1049,9.35,7,0,5,0,0,2,3,1
1050,5.11,5,4,1,2,1,4,2,0
1051,9.37,6,0,2,4,1,4,0,1
1052,7.64,7,0,2,1,0,1,2,1
1053,9.7,7,2,5,2,0,2,2,1
1054,8.99,0,0,0,1,1,1,3,0
1055,9.99,0,0,3,4,0,2,4,0
1056,6.75,1,1,5,3,1,4,2,0
1057,8.84,0,3,5,0,1,5,0,0
1058,7.01,2,0,1,0,0,1,0,0
1059,7.4,2,0,5,3,1,1,4,0
1060,8.14,4,4,4,0,1,2,4,1
1061,9.37,6,0,1,0,1,5,3,0
1062,9.92,2,2,5,1,0,3,1,0
1063,8.84,1,5,5,0,1,1,1,0
1064,7.09,5,4,3,1,0,4,3,1
1065,7.11,2,0,2,0,0,1,4,0
1066,8.69,4,5,4,0,1,0,0,1
1067,6.19,6,2,0,2,0,0,3,0
1068,5.55,3,3,3,3,0,5,2,0
1069,6.77,3,0,1,2,1,3,1,0
1070,6.44,7,3,3,0,1,2,4,0
1071,6.48,1,0,0,1,1,0,0,0
1072,6.17,4,4,1,0,0,1,2,0
1073,5.21,2,4,4,4,1,1,2,0
1074,5.09,4,5,1,4,0,5,1,0
1075,9.94,0,2,1,4,1,2,1,0
1076,7.14,4,1,0,4,1,0,1,0
1077,6.92,7,5,1,0,1,4,0,0
1078,8.4,2,5,3,4,0,2,4,0
1079,6.09,1,2,2,3,0,4,1,0
1080,9.75,0,0,0,0,0,1,4,0
1081,8.93,4,3,0,2,0,4,0,0
1082,5.45,3,3,0,0,1,2,4,0
1083,7.09,7,0,3,1,1,0,0,1
1084,9.4,2,1,3,3,0,2,2,0
1085,9.72,1,1,3,0,1,3,0,0
1086,7.34,5,1,5,2,0,3,4,1
1087,8.07,7,0,3,1,1,4,4,1
1088,5.84,2,4,1,1,1,1,1,0
1089,9.96,4,5,0,2,1,0,2,0
1090,6.16,6,4,5,2,1,4,3,0
1091,9.71,1,0,0,2,1,2,0,0
1092,8.25,3,4,4,2,0,3,3,1
1093,8.04,0,1,2,4,1,0,0,0
1094,7.56,4,4,1,3,1,3,0,0
1095,6.15,1,0,2,2,1,0,2,0
1096,5.88,0,5,1,4,0,0,1,0
1097,6.1,6,4,1,0,1,3,2,0
1098,5.93,1,4,1,1,0,3,3,0
1099,8.9,5,4,0,0,0,5,3,0
1100,6.75,4,4,2,0,1,2,0,0
1101,5.29,1,5,2,4,1,2,1,0
1102,9.85,3,0,3,4,1,0,4,1
1103,9.42,6,2,2,2,1,2,4,1
1104,9.64,1,4,3,2,0,2,1,0
1105,9.97,7,2,4,4,1,2,0,1
1106,5.87,4,5,3,3,1,5,4,0
1107,6.98,1,0,5,2,0,0,0,0
1108,8.79,7,3,1,0,0,1,2,0
1109,8.48,0,2,0,2,1,1,3,0
1110,5.77,7,0,5,2,1,4,1,0
1111,9.08,0,3,1,3,0,1,2,0
1112,6.12,6,4,4,4,1,3,4,0
1113,6.12,5,5,5,3,0,3,2,0
1114,7.68,2,5,0,2,0,2,2,0
1115,7.96,6,0,4,3,0,4,4,1
1116,7.9,5,1,5,2,1,5,2,1
1117,5.46,6,3,1,3,0,5,1,0
1118,9.39,2,1,0,1,0,2,4,0
1119,6.33,3,5,4,1,1,2,4,0
1120,5.65,0,5,5,2,1,1,0,0
1121,9.44,2,4,3,3,0,2,4,0
1122,9.78,1,4,2,2,0,4,4,0
1123,9.31,3,2,1,3,0,1,3,0
1124,9.05,4,5,3,4,0,4,0,1
1125,8.28,2,4,4,3,1,2,1,0
1126,7.75,6,2,4,3,1,2,2,1
1127,5.43,5,3,5,2,0,1,3,0
1128,7.04,2,1,5,3,0,0,0,0
1129,6.86,5,3,0,2,1,1,4,0
1130,6.3,6,1,3,2,1,0,4,0
1131,8.62,6,0,4,0,1,0,0,1
1132,7.48,5,3,0,2,1,5,0,0
1133,5.41,0,0,2,3,1,1,3,0
1134,6.1,3,1,2,1,0,2,3,0
1135,8.42,5,5,0,4,1,4,3,0
1136,5.38,0,5,3,3,1,2,0,0
1137,9.26,0,2,0,3,1,0,0,0
1138,7.48,5,3,5,3,1,3,3,1
1139,7.4,3,3,0,0,0,4,3,0
1140,7.96,1,2,3,1,0,2,0,0
1141,9.12,6,2,2,3,1,3,4,1
1142,6.74,2,4,4,2,1,3,3,0
1143,8.39,0,5,2,1,0,4,3,0
1144,7.83,2,4,5,1,1,0,0,0
1145,6.34,3,1,3,3,1,5,1,0
1146,9.39,1,5,1,2,1,3,1,0
1147,8.99,7,3,3,1,0,3,3,1
1148,8.29,4,2,2,4,0,4,2,1
1149,9.25,6,2,2,2,0,1,1,1
1150,9.34,6,5,3,1,1,4,3,1
1151,8.54,1,0,3,1,0,5,2,0
1152,9.19,7,4,3,2,1,0,0,1
1153,8.49,3,5,2,0,1,2,2,1
1154,8.4,1,5,5,2,0,2,3,0
1155,8.09,6,0,0,4,0,5,1,0
1156,8.76,4,2,1,0,1,3,1,0
1157,5.79,0,3,0,3,1,3,0,0
1158,9.4,1,3,5,0,1,5,1,0
1159,9.36,5,0,2,4,0,3,4,1
1160,5.15,5,4,0,4,1,2,1,0
1161,9.13,3,1,3,4,1,2,2,1
1162,5.64,6,5,4,1,0,0,1,0
1163,6.68,6,3,3,0,1,5,2,0
1164,8.72,1,1,1,4,1,1,4,0
1165,5.8,4,5,3,0,0,1,0,0
1166,9.09,3,4,4,0,1,3,4,1
1167,9.16,1,0,2,3,1,0,3,0
1168,7.54,3,4,0,3,0,1,2,0
1169,5.03,5,2,3,3,1,3,0,0
1170,6.44,7,4,5,1,1,1,4,0
1171,8.08,4,0,0,1,0,1,0,0
1172,9.91,0,0,1,3,0,2,3,0
1173,8.16,4,4,5,4,0,0,3,1
1174,6.3,0,5,5,2,1,2,4,0
1175,8.17,6,0,0,1,1,3,2,0
1176,7.7,2,2,1,2,0,1,4,0
1177,8.9,7,1,1,1,0,5,1,0
1178,5.53,5,4,5,0,1,2,3,0
1179,8.81,6,0,3,4,0,2,0,1
1180,7.71,5,5,5,1,1,2,0,1
1181,9.81,7,5,5,0,1,5,3,1
1182,6.71,5,5,5,4,1,1,0,0
1183,8.16,4,1,4,1,1,1,2,1
1184,9.66,0,2,0,4,0,5,4,0
1185,5.51,2,4,1,1,0,3,4,0
1186,9.69,7,0,1,3,1,2,1,0
1187,8.44,2,1,1,1,1,1,1,0
1188,5.34,2,2,2,1,0,3,0,0
1189,6.5,6,3,5,0,1,3,0,0
1190,8.54,3,0,0,3,0,2,3,0
1191,5.34,4,5,0,2,1,3,1,0
1192,7.91,4,5,1,4,1,4,1,0
1193,6.73,6,2,0,2,1,0,2,0
1194,8.1,5,1,0,2,0,3,4,0
1195,5.23,4,5,2,3,1,0,0,0
1196,9.36,4,4,1,3,0,3,3,0
1197,9.87,3,1,0,3,0,2,1,0
1198,9.84,4,5,4,0,1,0,3,1
1199,8.75,0,4,1,0,0,0,1,0
1200,5.65,6,2,0,4,0,0,2,0
1201,8.79,2,2,2,3,1,5,1,0
1202,5.12,3,1,5,2,1,5,0,0
1203,5.11,3,1,4,4,1,0,0,0
1204,6.62,5,4,3,0,1,3,2,0
1205,7.44,4,0,3,1,0,5,4,1
1206,8.85,2,1,5,1,0,0,3,0
1207,8.42,6,5,4,4,1,5,2,1
1208,7.23,0,0,3,0,0,2,0,0
1209,6.37,7,0,4,4,0,5,4,0
1210,9.99,6,0,5,0,1,2,2,1
1211,7.13,7,2,5,3,0,4,2,1
1212,7.26,2,2,0,1,1,5,0,0
1213,5.82,6,0,3,2,1,2,1,0
1214,8.97,1,0,3,3,0,3,1,0
1215,8.47,2,2,4,2,1,2,4,0
1216,6.1,0,4,0,4,0,1,2,0
1217,5.41,0,5,0,1,0,0,4,0
1218,8.4,0,3,1,2,0,2,2,0
1219,8.27,3,1,1,4,0,3,4,0
1220,6.37,6,0,0,0,0,5,0,0
1221,9.75,3,2,5,3,1,2,2,1
1222,5.76,1,0,5,0,0,3,1,0
1223,7.16,2,0,5,3,1,1,0,0
1224,9.72,4,0,4,1,0,0,0,1
1225,7.1,5,0,2,2,0,5,4,1
1226,8.19,1,4,2,0,0,1,2,0
1227,6.99,6,1,1,0,0,1,1,0
1228,6.37,4,1,3,2,1,5,1,0
1229,9.92,7,2,2,2,0,4,2,1
1230,7.05,6,4,3,4,1,0,4,1
1231,9.47,4,4,3,3,1,1,2,1
1232,6.15,1,1,5,4,1,1,3,0
1233,6.07,2,2,5,0,0,5,1,0
1234,5.16,5,4,5,2,0,0,2,0
1235,8.26,4,2,0,1,1,1,1,0
1236,6.84,3,1,2,0,0,2,3,0
1237,9.32,3,0,2,0,1,2,3,1
1238,7.37,1,5,3,3,0,2,2,0
1239,9.84,5,5,3,4,0,0,3,1
1240,5.93,5,5,5,3,0,2,1,0
1241,9.34,6,4,0,0,0,1,4,0
1242,8.88,4,2,5,2,0,2,0,1
1243,8.85,1,0,4,1,0,5,0,0
1244,9.22,5,1,2,3,1,4,0,1
1245,8.81,5,3,5,0,0,5,0,1
1246,8.13,3,5,5,4,1,0,2,1
1247,5.66,1,4,2,3,0,3,4,0
1248,5.16,4,4,0,0,1,2,3,0
1249,9.6,7,2,0,4,1,4,3,0
1250,8.08,4,1,4,4,1,2,2,1
